7.64427082,1.60806432
1.60216639,1.45679967
1.57784908,1.37194653
6.28378313,5.76144582
6.40353996,5.74861883
6.4516929,5.86070728
6.32956629,5.87143619
1.86344079,1.95362294
1.74942097,1.97021345
6.81402683,5.7647496
6.68770643,5.82172749
6.63226536,5.71031636
6.73001456,5.66621246
7.94652971,5.55441193
7.8562562,5.55025381
7.82022395,5.47442873
7.9091367,5.41932722
5.9960973,0.10896384
5.96097247,0.21365202
5.83329858,0.20069656
5.87372434,0.09934324
1.98520284,0.80661976
2.11179724,0.78550992
2.18110236,0.86960983
2.05511811,0.93525653
7.50265071,4.51626252
7.62749999,4.52812025
7.6296131,4.65277854
7.50287262,4.63270379
7.6130789,3.95480808
7.75471493,3.96712687
7.7354101,4.11830027
7.60240935,4.07799115
0.24702474,1.05160839
0.12655042,1.0255759
3.13757618,0.11946638
3.12922746,0.23966094
7.12009659,0.21507825
6.98544827,0.24160563
6.94424544,0.12752268
7.08123656,0.09505443
7.57801808,4.19077311
7.70764506,4.26700521
0.27249035,2.76930609
0.3945929,2.76426624
0.29722607,2.88069744
1.52329537,0.46390564
1.58874166,0.58513617
1.47703757,0.63317567
1.41642965,0.52047029
0.78146103,2.79688122
0.67196902,2.8339613
0.62690254,2.72745792
0.73386176,2.69236386
1.78811174,2.27550436
1.80362757,2.17520068
1.91413552,2.18200541
1.89830218,2.28885221
3.76862083,0.23005366
3.65088721,0.22997142
3.64411437,0.11525278
3.77011233,0.11492456
7.13385827,6.04101727
7.00787402,6.00891424
7.06098251,5.8900226
3.93614331,0.96494439
3.81889764,0.85902263
3.88613991,0.7635088
3.98475523,0.8441178
7.64089433,1.49391005
7.53524358,1.50220973
7.55994727,1.3930983
7.63574603,1.41083834
7.63127063,5.18340209
7.57527088,5.087236
7.66387733,5.0485791
7.68991641,5.13098082
0.25374824,1.16347928
0.14490912,1.15484979
4.32690265,0.94218383
4.32484635,1.06804117
4.20558884,1.06702676
4.20866745,0.93275265
2.55905512,0.8522318
2.67797524,0.74433776
7.96825149,0.74383535
8.05928562,0.81889764
8.02132405,0.94488189
7.91274778,0.86478835
4.98590424,0.45984587
4.94806405,0.32560548
5.06407203,0.31885327
5.07800076,0.40248862
7.71209627,4.90524032
7.77948453,4.87544901
7.89012711,4.93628024
7.76160158,5.01485001
1.31295697,2.86216771
1.29329627,2.97151238
1.17427075,2.93511017
1.19581987,2.82632428
3.96106101,0.65192362
4.02173899,0.76253468
3.90551181,0.000367919078
3.89072525,0.11323188
3.77952756,0.00072385
-0.01845305,0.61379217
0.05641616,0.60282436
0.11441018,0.6700472
0.02687254,0.73105103
8.00446285,2.07874016
7.88444248,2.07665463
7.87982146,1.95187205
7.99496826,1.9527559
1.2582997,0.47217278
1.35551164,0.42136427
1.31006246,0.57958797
4.14655329,4.70225498
4.1654289,4.83669507
4.02936024,4.8503937
4.03614519,4.72440945
7.98336248,1.07086614
7.87927209,1.03679358
6.88188976,5.97681121
6.93030664,5.87633288
1.75442831,1.57088691
1.87527622,1.57480315
1.8964825,1.7007874
4.04863201,5.80313399
4.17277681,5.79675024
1.9077237,3.06789378
1.78740157,3.17515763
7.62356309,4.94351016
7.7882485,5.16561772
3.27559055,0.00268375
3.1496063,0.00155013
7.39888289,5.92438295
7.34408571,6.01223894
7.92256656,5.11974393
7.8968303,2.8328397
7.89644685,2.95783629
7.79011861,2.95855485
7.79030716,2.83668389
6.92913385,0.01008452
7.05511811,-0.01604066
7.61814742,1.14821814
7.59096768,1.27913489
7.4832743,1.25621571
4.09135789,0.90444334
4.05338898,1.07086614
4.2696693,2.66232088
4.21286067,2.72356505
4.34249016,3.2261842
4.34060983,3.34417426
4.22583479,3.3059568
4.22646378,3.18660523
7.61311576,5.34949563
7.69907161,5.27360557
7.76399807,5.37299116
7.67433388,5.44811396
4.19771352,5.11994669
4.23509944,5.00175048
4.35875726,5.02542971
4.31965819,5.13649935
7.57578253,0.13733456
7.52834942,0.03309069
7.63538737,-0.03411355
7.70908662,0.07131645
0.17225284,1.66138062
0.06331935,1.63779528
0.07432644,1.51181102
0.17698253,1.52685437
6.56567335,0.25590839
6.62091328,0.15159303
6.77711731,0.17251955
6.67920156,0.28184957
1.73238528,0.53581118
1.76079109,0.72015671
1.62856135,0.68159554
-0.04954638,2.89957111
0.05927748,2.83646434
2.76786685,0.66448706
4.23638229,3.06506335
4.34968268,3.11223407
6.86026565,0.28055993
6.76070257,0.33179979
7.85313726,4.56868411
7.85970953,4.69459351
7.74971211,4.67157955
7.74336822,4.54525925
8.0006346,4.97637795
8.03110041,5.1023622
7.76036826,1.83589309
7.64531928,1.84488234
4.24952482,4.68841167
4.14294894,4.58397967
4.2476237,4.57938004
0.1560886,1.83865417
7.85155004,4.43499392
7.96258335,4.47244094
7.95564971,4.5984252
4.59687443,0.78352315
4.66518144,0.87194828
4.55593534,0.95365455
4.5350487,0.85004075
4.137723,4.46197543
4.04293014,4.5984252
4.0357876,4.47244094
6.21974502,5.6289666
6.14508746,5.70032288
6.05311802,5.68515456
6.06950773,5.5696851
7.10540123,5.74146987
0.52543232,0.08140176
0.49997458,0.18402888
0.36545541,0.18978278
0.40907986,0.05204482
1.8848757,2.70404815
1.8285623,2.83212023
1.68113288,2.78350468
1.79002863,2.65666533
4.48054187,5.94789626
4.53638357,5.8520387
4.64062466,5.85348139
4.63039477,5.99119377
3.88091565,5.35433071
3.92499875,5.22834646
4.04254868,5.22918223
4.006762,5.3502912
7.99886447,5.97455294
7.90456108,5.87947215
7.98331868,5.76813403
8.10796516,5.85826772
4.34370379,5.89751973
4.2946169,6.02542612
7.39849152,-0.01111999
7.42433773,0.12089923
4.83797702,0.44880924
4.82352472,0.33234699
5.29316692,5.63832416
5.27834136,5.7424981
5.14482508,5.72199684
5.21321257,5.63301632
7.98113489,4.22047244
7.86302882,4.16718959
7.88263902,4.04027162
7.9927528,4.09448819
4.40104324,0.44056235
4.35849614,0.30668128
4.45886886,0.26974687
4.51773686,0.35765672
7.809341,5.97377274
7.88976378,6.09083815
7.76377953,6.13035573
7.71060135,6.04624357
5.13394491,5.86652877
5.00453333,5.89247744
4.99970473,5.77107814
7.87282409,4.81498921
7.76550916,4.79024226
1.42293948,2.90036166
1.43822089,2.8212994
1.5274224,2.81021093
1.52946309,2.92571012
0.2519685,-0.15876902
0.26093345,-0.00685811
0.1617931,0.06052137
0.12598425,-0.07938451
1.3200901,0.14655962
1.38582677,0.0431289
1.51181102,0.04318525
1.47708576,0.17952288
6.95069096,5.76654689
4.69205948,0.51086852
4.59839853,0.43768992
4.68586441,0.34455123
4.74237436,0.43980361
7.78911103,2.59483762
7.89727637,2.58505682
4.87812765,5.92732168
4.88062402,5.81103323
4.11142021,3.38730922
4.00212548,3.33858268
4.0024074,3.21259842
4.11187518,3.26323864
4.09794357,1.19685039
4.22274347,1.20179886
2.27440485,0.4428226
2.13855301,0.4418961
2.10491417,0.32391331
2.26227119,0.29797984
7.22193995,5.63143856
0.00244143,1.00787402
-0.04239173,0.88188976
0.06817837,0.14171115
0,0
8.16603938,0.31496063
8.03411488,0.30611829
7.98152473,0.20071533
8.11118757,0.18897638
3.54595126,0.61523294
3.67725156,0.6566443
3.67250146,0.75240877
2.13349166,2.70866142
2.08076875,2.83464567
1.94794916,2.84745545
1.9956259,2.7181434
4.00268932,3.08661417
4.11235487,3.13950796
0.77952756,3.04290127
0.72217464,2.94155513
1.97079204,0.33271587
2.00467626,0.44427925
1.45059938,0.35841044
0.54721733,1.81744149
0.44746467,1.85830305
0.49430926,1.72314605
1.87548548,0.44328065
1.84380329,0.33904924
7.68100417,3.08427811
7.79277701,3.08062801
7.79682352,3.19980927
7.69336559,3.20014247
1.67299718,0.84391149
1.5447167,0.76633755
0.92606069,1.98754353
0.88621466,2.11483883
0.70799995,2.06441756
0.80762289,1.92947703
0.53753951,2.0929809
0.4966026,1.96884357
0.61253769,1.92343775
6.55836133,5.33935855
6.44300859,5.30450302
6.48494222,5.20020505
6.60271664,5.23213205
3.42984854,0.36660629
3.5310096,0.23297205
3.5502897,0.34796664
2.16198065,0.55882433
2.28566215,0.55802716
1.06404973,0.11475166
0.99849729,0.21303027
1.67702892,1.03680125
1.77192239,0.92982492
1.9273955,0.6854372
1.89481722,0.55860255
5.64461334,5.03524604
5.62184079,5.19578635
5.48713375,5.12918446
5.51996125,5.02509677
2.03207124,0.55872759
2.41746028,0.3267134
0.40371549,2.09942527
0.37934505,1.99045881
1.78007133,0.43847531
1.73245029,0.36109601
7.18110236,-0.0604028
7.96951698,4.34645669
7.85353734,4.29985336
6.75590551,5.96986651
6.83644687,5.86818531
8.07520458,5.22834645
7.96681827,5.25584063
4.61417323,6.12882656
4.75677496,5.96176739
4.74015748,6.08488617
5.41888314,5.22737243
5.32754863,5.16170302
5.39555457,5.07361704
0.98447674,1.87440999
0.88252697,1.81964069
3.09743808,0.49809266
2.96190749,0.44673776
2.98472871,0.34203163
3.1177555,0.36093305
1.62252329,0.92177885
4.86614173,6.04094578
6.17322835,0.01545539
6.12128475,0.11983009
6.04724409,0.00362987
1.86476494,0.85102347
5.67914569,5.33773593
5.79900464,5.31288972
5.81725937,5.42269002
5.71732209,5.4422438
5.44263637,5.0133612
6.82031915,5.05773732
6.75774173,5.15976383
6.64935716,5.12510216
6.70031471,5.02399638
6.503937,5.97023734
6.37795276,5.97755288
4.92742891,0.21319634
5.04959038,0.2109741
1.37179409,2.40936949
1.3045361,2.30139049
1.39372876,2.23451482
1.46789307,2.33567498
1.53042241,0.911545
6.92684252,1.59067821
7.00058483,1.67630599
6.90973967,1.76716443
6.83484581,1.675862
2.06187567,0.67240872
1.38030757,0.89702693
1.53827852,1.03516919
1.42380488,1.04896255
7.86570311,1.70506921
7.87309313,1.82765829
4.11598831,3.01313787
3.99634007,2.96062992
3.98999082,2.83464567
4.13395927,2.86949243
4.12183421,0.42323229
4.11295429,0.53252087
3.96650598,0.47665848
4.03563667,0.40607061
1.07259286,0.64731005
1.19581955,0.62418356
1.24578242,0.77311313
1.09562387,0.76780629
1.93929591,1.82677165
7.0098316,4.98235886
7.08755387,5.10465279
6.99753052,5.1980562
6.92252423,5.11181095
6.77636625,1.58456594
6.85857364,1.50454468
7.90899512,0.10983534
8.05633576,0.06299213
7.08345744,1.91718909
7.01649945,1.97709658
6.93358728,1.9397313
7.00124133,1.84281971
1.11031824,0.88409815
1.20353801,0.87998037
0.9865533,0.89937255
0.96785178,0.77571743
4.24569305,0.43634944
4.23947573,0.3202044
2.42606909,0.46203158
2.37611778,0.5554154
5.49744308,4.12692476
5.56217485,4.02919052
5.67156951,4.07590737
5.60308173,4.16988207
5.78982535,5.1863449
6.9404719,1.41750468
7.01270371,1.50257116
1.24756989,0.96723491
1.29956992,1.11302171
4.24212562,0.55532776
7.73856145,4.4151077
4.12791872,5.35384854
4.16321928,5.23780575
7.89982535,3.4480251
7.89537137,3.57182154
7.77733876,3.55143972
7.79203333,3.4306765
1.15241993,1.11391186
1.13101458,0.99738646
2.06389799,0.21163157
2.18067028,0.18862047
7.97016879,4.8503937
6.66648987,3.3914434
6.51643928,3.33386145
6.52264039,3.21442761
6.65828939,3.23677488
4.83207806,4.43683926
4.85059151,4.59330422
4.71950175,4.60710105
4.69197755,4.48359076
3.99922105,4.97637795
4.11656202,4.98227515
5.15212327,4.40168525
5.16591202,4.28066302
5.29777938,4.30637141
5.28654789,4.42492344
7.18254448,5.01635832
7.12484456,4.90388274
7.22361499,4.81999727
7.28187708,4.94406635
6.0292716,2.2311628
6.10745827,2.24220188
6.13838703,2.31503364
6.02975641,2.3307158
6.17807597,2.42438022
6.05889083,2.44535637
6.25776984,2.55784905
6.10145236,2.57513591
5.02146768,4.36912201
5.04297049,4.26287864
6.14741932,2.71126761
6.27797484,2.71137546
6.31191777,2.84040197
6.19095287,2.84155858
6.3470789,2.95880253
6.23086241,2.96054706
4.98982386,4.48140499
4.97429078,4.59199458
4.90983978,4.31635861
4.96063729,4.25318789
4.8728211,4.71079343
4.73647871,4.75698012
0.82503437,0.6685968
0.71528032,0.70286782
0.62890969,0.5798317
0.79431835,0.54964909
4.01603933,0.32663175
4.12098314,0.32034754
1.37172692,0.69426796
1.42655707,0.78084353
7.10940358,2.21189343
7.1671943,2.33005458
7.06928156,2.41493581
7.01808167,2.29922927
7.95933573,1.4488189
7.85018836,1.45289876
7.84748184,1.31863404
7.95578291,1.32283465
6.80314961,0.0362097
5.79256704,1.84904685
5.67318444,1.82878714
5.6950855,1.72806624
5.82084542,1.74478577
7.12011156,2.53885343
7.21982437,2.45688235
5.32832827,4.19279425
5.37775613,4.08723278
5.45034524,4.22894773
6.37794116,3.07814635
6.26469634,3.07195146
2.99628839,0.23077775
3.00516279,0.11844908
5.42152889,4.33383515
6.78576969,3.2489919
6.81361202,3.37463539
5.34766711,5.32392612
5.25289209,5.26373949
0.05865835,1.25984252
0.03054989,1.13385827
6.83377942,3.49266053
6.73974155,3.49432159
5.604895,1.36319996
5.73941697,1.38413909
5.7215752,1.50126148
5.59237505,1.47832662
7.02577648,2.61644807
6.94991928,2.49579867
1.6392816,2.50804679
1.71241929,2.58502055
1.61524621,2.65482303
1.57986233,2.57610245
1.46614967,2.54694782
1.5543685,2.42855952
5.41040772,4.44255209
7.21125468,2.12449081
7.26524715,2.24285711
6.78975145,3.87703271
6.89750539,3.85158432
6.92459103,3.96098141
6.8278858,3.98636028
3.81206772,0.46954382
3.7875995,0.34710964
3.90631781,0.34159215
5.03937008,-0.00075291
5.04013477,0.10300792
4.91518121,0.10537121
4.91338582,0.0007935
6.86192053,1.33593673
6.78156142,1.43001284
1.26614914,1.22183823
1.17254208,1.22928445
4.83963496,4.84862921
4.89487486,4.78637118
6.39557319,3.19040408
6.27905575,3.17559414
5.55632565,4.26065157
5.16152149,5.18919616
5.24135421,5.08801001
6.50415192,3.09165185
6.63417376,3.10789743
7.32024299,2.72894975
7.35450635,2.84609782
7.26826808,2.90525042
7.21738924,2.78951024
7.73974957,1.16318596
7.62143583,0.98171563
7.76064634,1.01349076
6.38735766,3.2986587
6.27127544,3.27288729
1.74556023,2.41126307
1.77771948,2.51583403
7.85872199,1.17912546
7.9695727,1.19685039
7.42607674,5.72992569
7.46363219,5.80006496
3.88852368,0.22644851
6.17382199,5.77859008
7.33251684,2.99162034
7.37647822,2.92349997
7.09892764,1.41658945
7.02919979,1.32628731
7.12254382,1.23716742
7.20842556,1.33403724
1.92071754,0.92975388
5.71938664,3.7896517
5.850017,3.67768632
5.94926548,3.75838545
5.84649738,3.86987684
7.07431726,2.73828952
7.17109492,2.66557917
6.3677082,0.13783557
6.24243941,0.12980021
0.62776477,2.48893909
0.6845959,2.59382531
0.5880809,2.63022138
0.55802859,2.56029875
0.26118234,1.91191487
0.26956881,1.99142448
0.14555806,1.98677797
1.05238168,1.23778403
1.03460577,1.1237393
1.93606502,0.22396438
0.17875556,0.38794705
0.24925227,0.49317653
0.18145476,0.58708239
7.47803841,5.65562881
7.38621034,5.59999576
7.557491,5.7288484
0.33109997,0.57421971
0.32516529,0.39988016
0.37554972,0.50758001
7.71190413,1.32946247
6.95357444,1.06357386
7.05876313,0.94564983
7.16309584,1.03625699
7.04573238,1.14276085
6.87284038,4.95296362
2.30859584,0.68222045
2.18263953,0.66926932
0.65354331,3.09169852
7.26483713,3.1228194
7.17677671,2.98825648
5.74792166,1.95109997
5.91646981,1.87340275
5.87211753,1.97806174
5.99858823,2.00471534
5.94813194,2.10932753
5.81999835,2.08569045
5.54354988,1.73072534
5.57321078,1.59540759
5.70574717,1.61649176
1.20320089,1.34460759
1.08093276,1.35839336
3.27870561,0.39902386
1.0747209,0.33313313
1.04342815,0.43220823
0.92047064,0.4270181
0.94683194,0.31747923
0.80992813,0.3001771
0.78236799,0.4226278
0.63337096,0.41768145
0.64942572,0.26752723
6.82087086,5.3447895
6.69166142,5.38944541
6.71453461,5.25796173
6.79355758,5.27011687
7.54857568,0.26343592
7.69534386,0.22265759
7.63840853,0.28244554
6.97845988,3.72288794
6.86625663,3.7336182
6.84468555,3.61109839
6.95992827,3.61290637
3.68868626,0.45568512
3.66661159,0.34401923
0.79314478,1.55792771
0.86683355,1.6488162
0.79105867,1.74811592
0.71562454,1.65607042
-0.0872249,0.75590551
1.20429081,0.36672401
1.12962816,0.43880347
0.87484075,1.46478258
0.80564025,1.35608484
0.91614465,1.24719846
0.96934849,1.39330486
3.21513491,0.49247258
7.23313222,5.14101472
7.28380983,5.27076082
7.19044664,5.34406199
7.14101513,5.22438468
0.94812019,1.72232052
7.98547368,1.82677165
7.08350363,1.75431098
4.76110835,4.94135378
4.93838547,4.90043068
4.86433237,4.99929969
1.01758243,1.50234382
0.93841359,1.56452545
1.98210933,1.95275591
7.74383343,1.46943729
5.84953943,4.04296356
5.76417187,4.13697157
5.75175384,3.97684536
1.04679791,1.76924867
0.72036244,1.45869886
6.84780549,5.20606419
6.91241794,5.28293986
0.45895182,1.65683495
6.16821495,4.09534659
6.27070411,4.0522392
6.31028522,4.16248082
6.21092989,4.21049707
6.94777904,1.24149556
0.40154475,1.54645108
0.43737865,1.39475312
0.55893406,1.48038311
0.49661659,1.58679015
0.2378815,2.52942845
0.24741918,2.41296575
0.37232584,2.43309817
0.36096027,2.54254091
1.03652845,2.25525382
0.87036513,2.28342662
1.02498526,2.13279037
0.64362683,1.56456444
0.56971292,1.65870913
0.37744062,1.25276839
5.17130106,5.40242953
5.07509947,5.29052293
7.15112305,2.00998013
7.02362084,2.09041421
6.1157947,4.27007482
6.16278331,4.37897253
6.07574545,4.45287171
6.02725917,4.34760597
1.2281218,1.46313121
1.11375332,1.47284936
0.28301484,2.09636248
0.41143019,2.21133464
0.28179178,2.19778446
5.63932411,3.92765581
7.33018523,5.07048592
1.08178402,2.37284792
0.96631982,2.41757024
6.96213719,5.38609086
6.86411509,5.45096314
4.34243267,1.19087702
4.39153607,1.32835953
2.84319547,0.32808229
2.72296036,0.41688215
2.6506724,0.32911863
2.74351356,0.24503437
7.97418111,1.7007874
0.26609359,2.30263687
0.39569762,2.32135372
0.47519019,2.55208193
0.49643455,2.45090609
5.77868614,3.57794514
5.87277576,3.49434605
5.94572475,3.58264114
4.78773492,0.10725161
4.80159571,0.21591538
6.70196409,3.60881057
4.66330311,4.88244052
3.81105334,0.59127164
3.69308688,0.55949768
4.31171162,3.77920547
4.33725599,3.67935002
4.45411874,3.70412275
4.42538645,3.80847009
7.82483965,3.89893246
7.89844431,3.92999559
7.0527589,5.30790553
7.55465425,0.37845947
7.42676208,0.35840232
7.42132472,0.2365326
6.358656,3.39902466
6.47484974,3.44225842
7.2167672,1.16187043
7.25931077,1.23651704
7.33644551,2.03285834
7.36396116,2.17556404
5.51048319,4.91483687
5.63219121,4.90615749
5.52523954,3.90627801
5.60097626,3.80145749
6.67192993,5.57210486
6.76459296,5.51117919
6.81910024,5.61177892
0.73364003,2.47584126
0.77758483,2.54566065
3.98059988,2.70866142
4.09186446,2.73050654
7.76473368,1.95603467
1.49005143,1.35464368
1.48731246,1.46854395
0.99346244,2.68419573
0.93301592,2.58503596
1.03236968,2.52752302
1.08660579,2.63226704
1.00948443,1.63295689
1.1004365,1.66883612
0.6386486,1.15987614
0.55520486,1.06799051
0.64070626,0.95735864
0.72852427,1.04828712
6.60378831,5.4921639
6.58439537,5.61637449
6.55466673,5.55003989
4.07873714,5.10702536
3.96908185,5.1023622
0.36521123,0.73724975
0.4268716,0.63802096
0.53344186,0.70066947
0.46208569,0.80260564
4.45221054,5.15442037
4.41523992,5.26755917
4.28608112,5.25006526
4.46649989,4.48593381
4.35346558,4.4722426
4.352389,4.35856773
4.46799015,4.37542856
4.96173084,0.58970885
4.81392595,0.59425029
7.27082597,1.03246754
7.30908889,1.10926443
1.21692325,1.93665497
1.27920097,1.83103201
1.39251844,1.88330567
1.31707334,1.98827627
0.36728334,2.65311238
0.24342397,2.65180827
3.02005011,0.56972845
2.9373465,0.54639542
2.87124693,0.42862653
2.81343987,0.51808594
4.58815227,4.73256488
4.46510477,4.71117291
4.47066011,4.59940006
4.59204277,4.61224698
0.37336771,1.0707702
0.34255253,0.96636637
5.30232119,5.42577668
5.3034856,0.32983536
5.42911218,0.34182686
5.45455049,0.45801443
5.32862873,0.44956624
7.39534817,3.15118963
7.40363997,3.26823264
7.28970761,3.28998925
0.54961064,2.21875246
6.48130201,5.53630183
6.51093928,5.44141092
1.31005806,0.34989936
6.42066035,1.06951889
6.29578113,1.04924272
6.30047561,0.9345638
6.42846036,0.95147311
4.59009552,3.61877346
4.71335394,3.63323122
4.70476936,3.75011163
4.58042906,3.72928509
5.13725698,4.54101837
5.19669238,4.67155251
5.08885758,4.68609983
5.06282382,4.60570102
7.1335293,3.19313665
7.08154685,3.0689625
7.50330378,4.86188057
7.49947554,4.75136484
7.63784938,4.79073518
7.58737943,4.86459577
1.00787402,0.00214892
0.88188976,-0.04148043
1.04948558,2.01587739
1.16391222,2.03831772
1.14001919,2.13750185
5.08688827,5.59771306
5.04195747,5.48085944
5.19202714,5.55025297
4.7156874,4.30958455
4.66083556,4.39889479
4.57636381,4.3889448
4.58960157,4.28819627
6.19984997,4.63402284
6.13035035,4.55162931
6.2103695,4.4734555
6.27083525,4.54623644
6.74972626,3.75546405
4.54653347,3.83547258
4.3526638,4.6923902
4.35607338,4.58500038
7.36317815,1.21883452
4.45948461,3.25852244
4.4583413,3.37316694
1.15510988,2.23748187
4.57950497,4.49595133
4.45602541,2.7023719
4.34802469,2.68034564
4.34735128,2.58378003
4.46114802,2.59662192
1.19950592,2.34385291
4.5507662,1.80581301
4.4099342,1.81062597
4.42882849,1.70190956
4.51524244,1.7064076
7.24111274,5.45446183
7.15267284,5.53386568
7.10069486,5.42329558
1.10106874,1.90510775
4.38456709,1.92423982
4.50592218,1.93852736
6.15459772,0.80012635
6.28150953,0.81257032
6.17304261,0.9159111
5.29546507,0.85253462
5.3375393,0.75153355
5.45363617,0.78264805
5.42088751,0.88645992
7.04210736,3.95780929
7.19448139,3.95542998
7.17974228,4.09486866
7.04962619,4.07649674
5.55541875,0.3607227
5.58233925,0.47794704
4.64423007,5.04252303
4.60780482,4.95379113
5.07104492,2.82204026
4.94523262,2.799238
4.95785388,2.6902083
5.08018343,2.71087792
5.72477372,3.47140304
5.81634313,3.38828899
7.416984,1.48780406
7.30183435,1.45944371
7.33468169,1.34982544
7.45016121,1.37112725
0.48343723,2.6496566
7.58060953,0.50382267
7.45198244,0.48278517
7.24620988,3.8016483
7.27076863,3.88910509
7.13064175,3.82073429
5.51838166,1.0123934
5.39010888,0.99288174
5.53942703,0.91052444
4.47446355,1.25093943
4.58762106,1.25793395
4.51937729,1.38870229
6.55593523,0.96896695
6.55178218,1.08531684
4.83069107,4.23609293
1.35793197,1.46391682
1.49394817,1.5951339
1.3604662,1.58888385
6.2992126,0.02728092
4.57516007,2.72715854
4.55057784,2.83090125
4.43625056,2.80295417
6.3725678,5.51575629
6.40159705,5.40757098
5.14999151,0.79432332
5.2405495,0.69973154
5.4264995,5.38409252
5.37502662,5.44150784
5.60720581,0.59260202
5.47600937,0.57093144
6.46581668,0.67377625
6.49465042,0.75177597
6.42928963,0.8144172
6.36223433,0.68577716
0.46859491,0.52981998
4.84064736,3.77602029
4.86517633,3.63846882
6.64651171,1.22460153
6.57969862,1.33054404
6.45861265,1.30414529
6.51627385,1.19846038
5.68384923,0.28004092
5.6852865,0.38582568
1.23447471,1.57803582
1.21159665,1.68798836
1.12505264,1.57223988
6.68158538,2.59832485
6.69715245,2.46499441
6.81780938,2.47932767
6.8166895,2.59292281
6.24595607,0.69134895
5.24915193,3.08701207
5.21377889,3.18270618
5.09945309,3.16246408
5.13091167,3.0588213
5.50636373,5.30209619
5.48358867,5.46600162
5.54009852,5.55976536
5.42304618,5.64311663
5.39296639,5.51668057
